event_1,event_2,label,dup_type,char_sim,norm_sim,jaccard,len_1,len_2,tok_1,tok_2,len_diff,tok_diff,same_action,same_domain
mvno_registration_sim_card_info_screen_view,mvno_card_sim_registration_info_screen_view,1,permutation,0.7907,0.7907,1.0,43,43,7,7,0,0,1,1
aclub_manager_personal_manager_impression,alub_manager_personal_manager_impression,1,typo,0.9877,0.9877,0.6,41,40,5,5,1,0,1,0
card_issue_card_delivery_back,card_issue_card_delivery_back,1,exact,1.0,1.0,1.0,29,29,5,5,0,0,1,1
chatv3_cancel_button_click,chatv3_canvel_button_click,1,typo,0.9615,0.9615,0.6,26,26,4,4,0,0,1,1
x5_main_banner_click,x5_main_banner_select,1,synonym,0.7805,0.7805,0.6,20,21,4,4,1,0,0,1
level_owner_choose_account_click,level_owner_choose_balance_press,1,semantic,0.6875,0.6875,0.4286,32,32,5,5,0,0,0,1
card_order_self_showcase_new_screen_view,debit_order_self_showcase_new_view_display,1,semantic,0.7317,0.7317,0.5556,40,42,7,7,2,0,0,0
abm_acq_status_go_to_nib_click,id_password_form_error,0,not_duplicate,0.1538,0.1538,0.0,30,22,7,4,8,3,0,0
alert_remind_button_remind_click,alert-remind-button-remind-click,1,case,0.875,1.0,0.0,32,32,5,1,0,4,0,0
credit_sb_abm_open_main_guarantor_card_click,daily_pay_usage_information_back_button_click,0,not_duplicate,0.3596,0.3596,0.0714,44,45,8,7,1,1,1,0
currency_control_ved_contract_file_downloading_screen_view,currency control ved contract file downloading screen view,1,case,0.8793,1.0,0.0,58,58,8,1,0,7,0,0
ui_action_get_tariff_limits_submit,aclub_manager_personal_manager_click,0,not_duplicate,0.2857,0.2857,0.0,34,36,6,5,2,1,0,0
suggestion_instructions_view,suggestio_instructions_view,1,typo,0.9818,0.9818,0.5,28,27,3,3,1,0,1,0
partners_promotions_partner_ad_view,partners_promotions_partner_ad_view,1,exact,1.0,1.0,1.0,35,35,5,5,0,0,1,1
bil_income_and_expenses_back_click,currency_payments_ved_comission_account_button_click,0,not_duplicate,0.3721,0.3721,0.0833,34,52,6,7,18,1,1,0
personal_insurance_account_get_payment_click,personal_insurancce_account_get_payment_click,1,typo,0.9888,0.9888,0.7143,44,45,6,6,1,0,1,1
premium_insurance_extension_click,check_notifications_cards_click,0,not_duplicate,0.4375,0.4375,0.1429,33,31,4,4,2,0,1,0
global_search_history_click,global_search_history_click,1,exact,1.0,1.0,1.0,27,27,4,4,0,0,1,1
bil_details_confirmation_click,bil_confirmation_details_click,1,permutation,0.7333,0.7333,1.0,30,30,4,4,0,0,1,1
dom_error_impression,card_reissue_redisign_digital_reissue_impression,0,not_duplicate,0.4706,0.4706,0.1429,20,48,3,6,28,3,1,0
statement_export_export_form_close,compensation_additional_compensation_click,0,not_duplicate,0.2895,0.2895,0.0,34,42,5,4,8,1,0,0
my_documents_open_document_click,scheduled_statement_validation_error,0,not_duplicate,0.2647,0.2647,0.0,32,36,5,4,4,1,0,0
id_otp_renew_click,id_otp_renew_touch,1,synonym,0.7778,0.7778,0.6,18,18,4,4,0,0,0,1
partners_promotions_partner_welcome_screen_click,apologetic_gift_cashback_services_list_screen_view,0,not_duplicate,0.3265,0.3265,0.0833,48,50,6,7,2,1,0,0
loan_refinancing_deny_relend_back_button_click,onboarding_mmb_onboarding_scenario_play,0,not_duplicate,0.2588,0.2588,0.0,46,39,7,5,7,2,0,0
osago_chips_click,osago_chis_click,1,typo,0.9697,0.9697,0.5,17,16,3,3,1,0,1,1
close_close_account_info_side_panel_view,close_close_wallet_info_side_panel_display,1,semantic,0.7805,0.7805,0.5,40,42,7,7,2,0,0,1
premium_service_only_premium_status_impression,salary_moneybox_settings_screen_view,0,not_duplicate,0.2195,0.2195,0.0,46,36,6,5,10,1,0,0
card_issue_card_delivery_open,button_banner_close,0,not_duplicate,0.2083,0.2083,0.0,29,19,5,3,10,2,0,0
x5_profile_settings_click,chatv3_menu_reaction_click,0,not_duplicate,0.4706,0.4706,0.1429,25,26,4,4,1,0,1,0
id_login_by_qr_error,id_login_by_qr_fail,1,synonym,0.7692,0.7692,0.6667,20,19,5,5,1,0,0,1
statement_export_processing_status_alert_view,history_export_processing_status_alert_show,1,semantic,0.7955,0.7955,0.5,45,43,6,6,2,0,0,0
investbox_auto_replenishment_rounding_disable_click,investbox_auto_replenishment_rounding_disable_press,1,synonym,0.902,0.902,0.7143,51,51,6,6,0,0,0,1
trade_acquiring_delivery_delivery_close,trade_acquiring_dispatch_shipping_back,1,semantic,0.5714,0.5714,0.2857,39,38,5,5,1,0,0,1
contact_with_bank_manager_click,user_input_comba_card_advertising_click,0,not_duplicate,0.4286,0.4286,0.1,31,39,5,6,8,1,1,0
result_screen_balance_hide,upgrades_widget_button_click,0,not_duplicate,0.3333,0.3333,0.0,26,28,4,4,2,0,0,0
abm_acq_sbp_dynamic_qr_ending_time_error,currency_payments_ved_purpose_odes_screen_view,0,not_duplicate,0.2558,0.2558,0.0,40,46,8,7,6,1,0,0
cashback_drmu_details_click,cashback_drmu_details_click,1,exact,1.0,1.0,1.0,27,27,4,4,0,0,1,1
investment_account_take_ghost_offer_click,investment_profile_take_ghost_promo_click,1,semantic,0.7561,0.7561,0.5,41,41,6,6,0,0,1,1
individual_salary_income_transfer_calculation_start_loaded_screen_view,individual_calculation_income_transfer_salary_start_loaded_screen_view,1,permutation,0.8429,0.8429,1.0,70,70,9,9,0,0,1,1
open_invest_account_continue_opening_click,open_trade_profile_continue_opening_click,1,semantic,0.7229,0.7229,0.5,42,41,6,6,1,0,1,1
open_account_page_document_click,open_wallet_page_paper_click,1,semantic,0.6667,0.6667,0.4286,32,28,5,5,4,0,1,1
communication_center_unmute_video_sound_click,communicationCenterUnmuteVideoSoundClick,1,case,0.8235,1.0,0.0,45,40,6,1,5,5,0,0
x5_history_button_click,chatv3_image_menu_copy_click,0,not_duplicate,0.3922,0.3922,0.125,23,28,4,5,5,1,1,0
dpz_insurance_landing_screen_view,loan_refinancing_next_actions_screen_view,0,not_duplicate,0.5676,0.5676,0.2222,33,41,5,6,8,1,1,0
companies_hub_screen_view,companes_hub_screen_view,1,typo,0.9796,0.9796,0.6,25,24,4,4,1,0,1,0
passport_page_button_login_and_password_click,precious_metals_showcase_showcase_coins_order_rules_click,0,not_duplicate,0.3922,0.3922,0.0769,45,57,7,8,12,1,1,0
scheduled_statement_validation_error,scheduled_statement_validation_erorr,1,typo,0.9722,0.9722,0.6,36,36,4,4,0,0,0,1
global_search_search_popular_click,benefits_screen_scroll,0,not_duplicate,0.3571,0.3571,0.0,34,22,5,3,12,2,0,0
accepted_offers_confirmation_screen_sign,personal_manager_change_manager_reason_click,0,not_duplicate,0.3333,0.3333,0.0,40,44,5,6,4,1,0,0
open_brokerage_account_with_purchase_process_info_click,survey_question_try,0,not_duplicate,0.1081,0.1081,0.0,55,19,8,3,36,5,0,0
retention_retention_multioffer_open,retention_retention_multioffer_begin,1,synonym,0.9296,0.9296,0.5,35,36,4,4,1,0,0,1
change_of_ddu_data_account_for_return_click,change_of_ddu_data_account_for_return_touch,1,synonym,0.907,0.907,0.7778,43,43,8,8,0,0,0,1
smart_limits_landing_approve_click,smart_limits_landing_approve_tap,1,synonym,0.8788,0.8788,0.6667,34,32,5,5,2,0,0,1
promocodes_welcome_page_details_click,ofd_receipts_camera_camera_error_error,0,not_duplicate,0.16,0.16,0.0,37,38,5,6,1,1,0,0
renameaccount_account_cancel,pay_routing_page_pay_qr_resolve,0,not_duplicate,0.1017,0.1017,0.0,28,31,3,6,3,3,0,0
millionaire_landing_landing_new_screen_view,millionaire_landinng_landing_new_screen_view,1,typo,0.9885,0.9885,0.8333,43,44,6,6,1,0,1,1
reports_middle_screen_screen_view,subscription_owner_benefits_button_click,0,not_duplicate,0.274,0.274,0.0,33,40,5,5,7,0,0,0
conditions_lpr_screen_open,ui_action_get_tariff_limits_submit,0,not_duplicate,0.2667,0.2667,0.0,26,34,4,6,8,2,0,0
trade_acquiring_operation_history_refund_click,trade_acquiring_operation_refund_history_click,1,permutation,0.8478,0.8478,1.0,46,46,6,6,0,0,1,1
compliance_error_phone_billing_error_click,communication_center_bottom_sheet_counter_toggle_click,0,not_duplicate,0.4375,0.4375,0.0909,42,54,6,7,12,1,1,0
service_notifications_alert_swipe,service_alert_notifications_swipe,1,permutation,0.8182,0.8182,1.0,33,33,4,4,0,0,1,1
combo_card_limit_confirmation_documents_click,apologetic_gifts_list_click,0,not_duplicate,0.3333,0.3333,0.1111,45,27,6,4,18,2,1,0
search_channels_tab_choice_click,contact_with_bank_company_click,0,not_duplicate,0.4762,0.4762,0.1111,32,31,5,5,1,0,1,0
support_chat_selector_view,support_hat_selector_view,1,typo,0.9804,0.9804,0.6,26,25,4,4,1,0,1,1
partners_promotions_promotion_offer_share_click,card_issue_card_showcase_open,0,not_duplicate,0.2632,0.2632,0.0,47,29,6,5,18,1,0,0
id_otp_form_screen_view,id_otp_input_page_view,1,semantic,0.6222,0.6222,0.4286,23,22,5,5,1,0,1,1
result_screen_fail,currency_control_ved_no_connection_list_screen_view,0,not_duplicate,0.3768,0.3768,0.1,18,51,3,8,33,5,0,0
investment_account_close_account_click,investment_account_close_account_clicck,1,typo,0.987,0.987,0.6,38,39,5,5,1,0,0,1
abm_acq_sbp_form_address_error,currency_exchange_ved_currencies_list_scroll,0,not_duplicate,0.1892,0.1892,0.0,30,44,6,6,14,0,0,0
contact_with_bank_managers_list_click,mvno_registration_phone_number_type_screen_view,0,not_duplicate,0.2143,0.2143,0.0,37,47,6,7,10,1,0,0
bil_premfo_polling_animation_click,bil_premfo_polling_animationn_click,1,typo,0.9855,0.9855,0.6667,34,35,5,5,1,0,1,1
navigation_bar_search_click,chatv3_text_bubble_long_tap,0,not_duplicate,0.2222,0.2222,0.0,27,27,4,5,0,1,0,0
prelogin_lpr_contacts_s_open,account_offers_main_screen_open,0,not_duplicate,0.3729,0.3729,0.1111,28,31,5,5,3,0,1,0
individual_debit_toggle_activate,individual_debit_toggle_enable,1,synonym,0.8387,0.8387,0.6,32,30,4,4,2,0,0,1
piggy_bank_regular_screen_button_click,card_acheck_card_acheck_input_number_open,0,not_duplicate,0.2785,0.2785,0.0,38,41,6,7,3,1,0,0
trade_acquiring_cabinet_trade_spot_edit,trade_acquiring_cabinet_traed_spot_edit,1,typo,0.9744,0.9744,0.8333,39,39,6,6,0,0,1,1
notification_center_bell_click,travel_avia_search_search_history_click,0,not_duplicate,0.2899,0.2899,0.125,30,39,4,6,9,2,1,0
user_settings_password_success,user_settings_password_success,1,exact,1.0,1.0,1.0,30,30,4,4,0,0,1,1
currency_payments_ved_apply_document_status_filter_button_click,currency_control_ved_contract_currency_field_click,0,not_duplicate,0.5664,0.5664,0.25,63,50,9,7,13,2,1,1
reports_type_of_certificate_click,type_reports_of_certificate_click,1,permutation,0.8485,0.8485,1.0,33,33,5,5,0,0,1,0
loan_refinancing_confirm_conditions_click,loan refinancing confirm conditions click,1,case,0.9024,1.0,0.0,41,41,5,1,0,4,0,0
issued_bills_otp_result_view,issued_bills_token_outcome_display,1,semantic,0.5484,0.5484,0.25,28,34,5,5,6,0,0,1
address_change_field_error,passport_page_finish_customer_registration_request,0,not_duplicate,0.4211,0.4211,0.0,26,50,4,6,24,2,0,0
card_order_third_party_confirm_screen_click,card_order_third_party_confirm_screen_touch,1,synonym,0.907,0.907,0.75,43,43,7,7,0,0,0,1
bil_not_found_inn_view_screen_view,bil_not_found_inn_vew_screen_view,1,typo,0.9851,0.9851,0.8571,34,33,7,7,1,0,1,1
personal_manager_change_manager_different_edit,chatv3_file_message_send,0,not_duplicate,0.2857,0.2857,0.0,46,24,6,4,22,2,0,0
currency_exchange_ved_exchange_rates_button_click,curerncy_exchange_ved_exchange_rates_button_click,1,typo,0.9796,0.9796,0.7143,49,49,7,7,0,0,1,0
id_forget_password_click,id_forget_password_clicck,1,typo,0.9796,0.9796,0.6,24,25,4,4,1,0,0,1
history_action_disable_user_close,history_action_disable_user_back,1,synonym,0.8923,0.8923,0.6667,33,32,5,5,1,0,0,1
chatv3_image_menu_copy_click,manager_email_click,0,not_duplicate,0.5106,0.5106,0.1429,28,19,5,3,9,2,1,0
daily_pay_usage_unsuccessful_confirmation_back_button_click,daily-pay-usage-unsuccessful-confirmation-back-button-click,1,case,0.8814,1.0,0.0,59,59,8,1,0,7,0,0
communication_center_open_image_in_media_gallery_impression,partners_promotions_participation_history_new_list_scroll,0,not_duplicate,0.3276,0.3276,0.0,59,57,8,7,2,1,0,0
payments_catalogue_search_back_button_click,support_chat_new_history_get,0,not_duplicate,0.338,0.338,0.0,43,28,6,5,15,1,0,0
savings_goal_result_screen_click,saving_goal_result_screen_click,1,typo,0.9841,0.9841,0.6667,32,31,5,5,1,0,1,0
operations_history_discard_click,bonus_rate_up_rate_up_your_rate_click,0,not_duplicate,0.3768,0.3768,0.125,32,37,4,8,5,4,1,0
onboarding_mmb_onboarding_agreement_back,debt_refinancing_step_2_screen_view,0,not_duplicate,0.32,0.32,0.0,40,35,5,6,5,1,0,0
osago_back_step_click,offer_with_configuration_lpr_result_screen_error,0,not_duplicate,0.1739,0.1739,0.0,21,48,4,7,27,3,0,0
dom_main_page_button_click,referral_referrals_widget_screen_view,0,not_duplicate,0.1587,0.1587,0.0,26,37,5,5,11,0,0,0
account_restrictions_details_screen_view,trade_acquiring_delivery_button_impression,0,not_duplicate,0.2683,0.2683,0.0,40,42,5,5,2,0,0,0
option_services_subscriptions_info_click,trade_acquiring_trade_spot_create_qr_code_impression,0,not_duplicate,0.1087,0.1087,0.0,40,52,5,8,12,3,0,0
onboarding_close_button_click,ruble_payment_nonresident_attach_payment_file_button_click,0,not_duplicate,0.4368,0.4368,0.2222,29,58,4,8,29,4,1,0
currency_control_ved_unk_field_click,exchange_control_ved_unk_field_select,1,semantic,0.7123,0.7123,0.5,36,37,6,6,1,0,0,0
credit_page_view,card_unblocking_confirmation_submit,0,not_duplicate,0.1961,0.1961,0.0,16,35,3,4,19,1,0,0
opening_tax_account_landing_screen_view,passport_page_button_different_type_of_code_click,0,not_duplicate,0.25,0.25,0.0,39,49,6,8,10,2,0,0
profile_change_nickname_click,profile_change_nickname_touch,1,synonym,0.8621,0.8621,0.6,29,29,4,4,0,0,0,1
passport_page_pincode_authorization_response,passport_page_pincode_authorization_result,1,synonym,0.907,0.907,0.6667,44,42,5,5,2,0,0,1
imsi_confirmation_result_screen_error,deposit_losure_alert_screen_view,0,not_duplicate,0.4928,0.4928,0.1111,37,32,5,5,5,0,0,0
check_in_lpr_continue_button_click,partners_promotions_promotion_offer_share_click,0,not_duplicate,0.3457,0.3457,0.0909,34,47,6,6,13,0,1,0
webauthn_registration_delete_button_click,session_start,0,not_duplicate,0.2963,0.2963,0.0,41,13,5,2,28,3,0,0
communication_center_poll_vote_click,communication_center_poll_vote_click,1,exact,1.0,1.0,1.0,36,36,5,5,0,0,1,1
cc2_insurance_reject,trade_acquiring_application_delegate_click,0,not_duplicate,0.2581,0.2581,0.0,20,42,3,5,22,2,0,0
investments_account_closure_button_click,create_document_screen_open,0,not_duplicate,0.3582,0.3582,0.0,40,27,5,4,13,1,0,0
debt_section_onboarding_click,subscription_owner_onboarding_click,0,not_duplicate,0.75,0.75,0.3333,29,35,4,4,6,0,1,0
premium_order_bonus_carousel_scroll,scheduled_statement_creation_form_submit,0,not_duplicate,0.1067,0.1067,0.0,35,40,5,5,5,0,0,0
account_offers_confirmation_screen_open,accountoffersconfirmationscreenopen,1,case,0.9459,0.9459,0.0,39,35,5,1,4,4,0,0
customize_widget_my_products_screen_view,showcase_offer_click,0,not_duplicate,0.2,0.2,0.0,40,20,6,3,20,3,0,0
id_nonclients_client_click,payments_list_delete_button_click,0,not_duplicate,0.5085,0.5085,0.125,26,33,4,5,7,1,1,0
communication_center_unmute_video_sound_click,CommunicationCenterUnmuteVideoSoundClick,1,case,0.8,1.0,0.0,45,40,6,1,5,5,0,0
chat_btn_deal_cib_button_click,abm_advertisements_banner_close,0,not_duplicate,0.2951,0.2951,0.0,30,31,6,4,1,2,0,0
currency_control_ved_assign_unk_toggle_click,conditions_cib_error_event_error,0,not_duplicate,0.2895,0.2895,0.0,44,32,7,5,12,2,0,0
partners_promotions_participation_history_new_filters_click,partners_promotions_participation_history_filters_new_click,1,permutation,0.9322,0.9322,1.0,59,59,7,7,0,0,1,1
travel_main_promotion_offer_click,travel_main_promotion_promo_touch,1,semantic,0.7576,0.7576,0.4286,33,33,5,5,0,0,0,1
bil_premfo_polling_click,payments_template_template_create_success_show,0,not_duplicate,0.1714,0.1714,0.0,24,46,4,6,22,2,0,0
industry_solutions_main_info_screen_view,carousel_for_you_sidepanel_click,0,not_duplicate,0.25,0.25,0.0,40,32,6,5,8,1,0,0
trade_acquiring_amultipay_application_application_fail,travel_auth_sign_up_form_click,0,not_duplicate,0.2381,0.2381,0.0,54,30,6,6,24,0,0,0
scheduled_statement_list_close,precious_metals_showcase_showcase_metals_order_screen_view,0,not_duplicate,0.1818,0.1818,0.0,30,58,4,8,28,4,0,0
ruble_payment_nonresident_contract_date_field_click,pay_routing_page_resend_button_click,0,not_duplicate,0.4828,0.4828,0.0833,51,36,7,6,15,1,1,0
widget_dashboard_screen_view,WidgetDashboardScreenView,1,case,0.7925,1.0,0.0,28,25,4,1,3,3,0,0
support_chat_message_send,help_message_message_push,1,semantic,0.48,0.48,0.1667,25,25,4,4,0,0,0,0
travel_main_promotion_click,traevl_main_promotion_click,1,typo,0.963,0.963,0.6,27,27,4,4,0,0,1,0
rko_signature_init_create,rko_signature_init_create,1,exact,1.0,1.0,1.0,25,25,4,4,0,0,1,1
my_categories_edit_category_button_select,precious_metals_showcase_showcase_metals_order_success_screen_view,0,not_duplicate,0.1682,0.1682,0.0,41,66,6,9,25,3,0,0
cross_product_conf_lpr_save_change_error,currency_payments_ved_calendar_screen_view,0,not_duplicate,0.3171,0.3171,0.0,40,42,7,6,2,1,0,0
opening_an_escrow_account_account_choose,daily_pay_connection_faq_back_button_click,0,not_duplicate,0.2927,0.2927,0.0,40,42,6,7,2,1,0,0
opening_an_escrow_account_account_for_return_view,safebox_confirmation_click,0,not_duplicate,0.2133,0.2133,0.0,49,26,8,3,23,5,0,0
global_search_screen_view,global_search_screen_view,1,exact,1.0,1.0,1.0,25,25,4,4,0,0,1,1
goskey_nep_sign_apply,goskey_nep_sign_apply,1,exact,1.0,1.0,1.0,21,21,4,4,0,0,1,1
savings_goal_info_sheet_pdf_click,savings_pdf_info_sheet_goal_click,1,permutation,0.7879,0.7879,1.0,33,33,6,6,0,0,1,1
open_account_page_page_view,open_account_page_page_voew,1,typo,0.963,0.963,0.6,27,27,5,5,0,0,0,1
aml_details_screen_view,passport_page_button_log_in_by_pincode_click,0,not_duplicate,0.209,0.209,0.0,23,44,4,8,21,4,0,0
device_manage_details_click,self_employed_check_success_screen_view,0,not_duplicate,0.1515,0.1515,0.0,27,39,4,6,12,2,0,0
credit_sb_abm_birth_place_edit,Credit-Sb-Abm-Birth-Place-Edit,1,case,0.6333,1.0,0.0,30,30,6,1,0,5,0,0
card_reissue_redisign_city_delivery_error,card_reissue_redisign_city_delivery_fail,1,synonym,0.8889,0.8889,0.7143,41,40,6,6,1,0,0,1
payments_details_change_button_click,payments_detials_change_button_click,1,typo,0.9722,0.9722,0.6667,36,36,5,5,0,0,1,1
x5_auth_pin_error,x5_auth_pin_error,1,exact,1.0,1.0,1.0,17,17,4,4,0,0,1,1
global_search_icon_click,global_search_icon_tap,1,synonym,0.8261,0.8261,0.6,24,22,4,4,2,0,0,1
abm_acq_sbp_form_account_select,abm_acq_sbp_form_acocunt_select,1,typo,0.9677,0.9677,0.7143,31,31,6,6,0,0,1,1
recommendations_spoiler_banner_impression,subscription_manager_operation_history_click,0,not_duplicate,0.2824,0.2824,0.0,41,44,4,5,3,1,0,0
passcode_manage_change_click,manage_passcode_change_click,1,permutation,0.75,0.75,1.0,28,28,4,4,0,0,1,0
ruble_payment_nonresident_russian_bik_feild_click,pay_ecom_topup_back,0,not_duplicate,0.3235,0.3235,0.0,49,19,7,4,30,3,0,0
revenue_notifications_ved_loading_error_detail_screen_view,RevenueNotificationsVedLoadingErrorDetailScreenView,1,case,0.789,1.0,0.0,58,51,8,1,7,7,0,0
premium_service_only_premium_status_screen_view,deposit_confirm_validate_operation_screen_view,0,not_duplicate,0.5376,0.5376,0.2,47,46,7,6,1,1,1,0
widget_dashboard_screen_refresh,compensation_screen_view,0,not_duplicate,0.4,0.4,0.1667,31,24,4,3,7,1,0,0
widget_ability_click,trade_acquiring_trade_spot_new_terminal_error,0,not_duplicate,0.2462,0.2462,0.0,20,45,3,7,25,4,0,0
trade_acquiring_operation_history_info_copy,trade_acquiring_operation_history_info_duplicate,1,synonym,0.8791,0.8791,0.7143,43,48,6,6,5,0,0,1
paycontrol_registration_authorization_request,result_screen_screen_view_result_screen,0,not_duplicate,0.2857,0.2857,0.0,45,39,4,6,6,2,0,0
card_mcc_card_mcc_cleared_success,debit_mcc_credit_mcc_cleared_confirm,1,semantic,0.6667,0.6667,0.2857,33,36,6,6,3,0,0,0
survey_question_close,compensation_screen_view,0,not_duplicate,0.3556,0.3556,0.0,21,24,3,3,3,0,0,0
open_brokerage_account_with_purchase_process_click,open_brokerage_wallet_with_purchase_process_select,1,semantic,0.82,0.82,0.5556,50,50,7,7,0,0,0,1
